Filename,Location Path,Directory,Size (MB),Depth,Scatter Score,Recommended Location
MANIFEST.json,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/02_AI_WORKFLOW_AUTOMATION/MANIFEST.json,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/02_AI_WORKFLOW_AUTOMATION,0.00,3,4,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/02_AI_WORKFLOW_AUTOMATION
advanced_quality_improver.py,tools/core/shared_libs/advanced_quality_improver.py,tools/core/shared_libs,0.03,3,4,tools/devtools
advanced_quality_improver.py,tools/devtools/advanced_quality_improver.py,tools/devtools,0.03,2,4,tools/devtools
batch_quality_improver.py,tools/core/shared_libs/batch_quality_improver.py,tools/core/shared_libs,0.03,3,4,tools/devtools
batch_quality_improver.py,tools/devtools/batch_quality_improver.py,tools/devtools,0.03,2,4,tools/devtools
focused_quality_analyzer.py,tools/core/shared_libs/focused_quality_analyzer.py,tools/core/shared_libs,0.03,3,4,tools/devtools
focused_quality_analyzer.py,tools/devtools/focused_quality_analyzer.py,tools/devtools,0.03,2,4,tools/devtools
comprehensive_test_generator.py,tools/core/shared_libs/comprehensive_test_generator.py,tools/core/shared_libs,0.03,3,4,tools/devtools/quality_tools
comprehensive_test_generator.py,tools/devtools/quality_tools/comprehensive_test_generator.py,tools/devtools/quality_tools,0.04,3,4,tools/devtools/quality_tools
quality_monitor.py,tools/core/shared_libs/quality_monitor.py,tools/core/shared_libs,0.03,3,4,tools/devtools
quality_monitor.py,tools/devtools/quality_monitor.py,tools/devtools,0.02,2,4,tools/devtools
batch_progress_monitor.py,tools/core/shared_libs/batch_progress_monitor.py,tools/core/shared_libs,0.01,3,4,tools/devtools/quality_tools
batch_progress_monitor.py,tools/devtools/quality_tools/batch_progress_monitor.py,tools/devtools/quality_tools,0.02,3,4,tools/devtools/quality_tools
comprehensive_fix_implementer.py,tools/core/shared_libs/comprehensive_fix_implementer.py,tools/core/shared_libs,0.02,3,4,tools/devtools/quality_tools
comprehensive_fix_implementer.py,tools/devtools/quality_tools/comprehensive_fix_implementer.py,tools/devtools/quality_tools,0.03,3,4,tools/devtools/quality_tools
advanced_quality_enhancer.py,tools/core/shared_libs/advanced_quality_enhancer.py,tools/core/shared_libs,0.04,3,4,tools/devtools
advanced_quality_enhancer.py,tools/devtools/advanced_quality_enhancer.py,tools/devtools,0.03,2,4,tools/devtools
comprehensive_codebase_analyzer.py,tools/core/shared_libs/comprehensive_codebase_analyzer.py,tools/core/shared_libs,0.03,3,4,tools/devtools
comprehensive_codebase_analyzer.py,tools/devtools/comprehensive_codebase_analyzer.py,tools/devtools,0.02,2,4,tools/devtools
duplicate-term-scan.md,tools/docs/organization/duplicate-term-scan.md,tools/docs/organization,0.02,3,4,ai-ml-notes
duplicate-term-scan.md,ai-ml-notes/duplicate-term-scan.md,ai-ml-notes,0.04,1,4,ai-ml-notes
output.csv,tools/docs/reports/output.csv,tools/docs/reports,0.00,3,4,tools/docs/reports
output.csv,tools/utilities/system/cleanup/clean-csv/output.csv,tools/utilities/system/cleanup/clean-csv,17.47,5,4,tools/docs/reports
docs-09-05-12:27.csv,tools/utilities/system/cleanup/docs-09-05-12:27.csv,tools/utilities/system/cleanup,9.82,4,4,Dr_Adu_GainesvillePFS_SEO_Project
docs-09-05-12:27.csv,Dr_Adu_GainesvillePFS_SEO_Project/docs-09-05-12:27.csv,Dr_Adu_GainesvillePFS_SEO_Project,9.91,1,4,Dr_Adu_GainesvillePFS_SEO_Project
console.py,tools/devtools/development_utilities/console.py,tools/devtools/development_utilities,0.01,3,4,tools/devtools/development_utilities
console.py,tools/media/image/console.py,tools/media/image,0.01,3,4,tools/devtools/development_utilities
mkdocs.yml,tools/devtools/development_utilities/mkdocs.yml,tools/devtools/development_utilities,0.00,3,4,SEO Content Optimization Suit
mkdocs.yml,SEO Content Optimization Suit/mkdocs.yml,SEO Content Optimization Suit,0.00,1,4,SEO Content Optimization Suit
version.py,tools/devtools/development_utilities/version.py,tools/devtools/development_utilities,0.00,3,4,tools/devtools/development_utilities
version.py,tools/media/video/version.py,tools/media/video,0.01,3,4,tools/devtools/development_utilities
help.py,tools/devtools/development_utilities/help.py,tools/devtools/development_utilities,0.01,3,4,tools/devtools/development_utilities
help.py,tools/media/video/help.py,tools/media/video,0.01,3,4,tools/devtools/development_utilities
colors.py,tools/devtools/development_utilities/colors.py,tools/devtools/development_utilities,0.01,3,4,tools/devtools/development_utilities
colors.py,tools/data/file_organization/colors.py,tools/data/file_organization,0.01,3,4,tools/devtools/development_utilities
settings.py,tools/automation/web/settings.py,tools/automation/web,0.01,3,4,tools/automation/web
settings.py,tools/media/image/settings.py,tools/media/image,0.01,3,4,tools/automation/web
main.py,tools/automation/web/main.py,tools/automation/web,0.01,3,4,tools/automation/web
main.py,archive/system/advanced-systems/content_intelligence/main.py,archive/system/advanced-systems/content_intelligence,0.01,4,4,tools/automation/web
ultimate.py,tools/automation/api_integrations/ultimate.py,tools/automation/api_integrations,0.01,3,4,tools/automation/api_integrations
ultimate.py,tools/media/image/ultimate.py,tools/media/image,0.01,3,4,tools/automation/api_integrations
__main__.py,tools/data/file_organization/__main__.py,tools/data/file_organization,0.00,3,4,tools/data/file_organization
__main__.py,tools/media/video/__main__.py,tools/media/video,0.00,3,4,tools/data/file_organization
cli.py,tools/media/image/cli.py,tools/media/image,0.01,3,4,quantumforge-complete/src
cli.py,quantumforge-complete/src/cli.py,quantumforge-complete/src,0.00,2,4,quantumforge-complete/src
dunno.png,html-assets/assets/SBHTML/BuufJuiced-Armageddon-dubs SBHTML/src/icons/dunno.png,html-assets/assets/SBHTML/BuufJuiced-Armageddon-dubs SBHTML/src/icons,0.04,6,4,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo
dunno.png,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo/dunno.png,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo,0.01,6,4,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo
Info.plist,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Brown Pot-burrzoo SBHTML/Info.plist,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Brown Pot-burrzoo SBHTML,0.00,4,4,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Green Pot-burrzoo SBHTML
Info.plist,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Green Pot-burrzoo SBHTML/Info.plist,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Green Pot-burrzoo SBHTML,0.00,4,4,html-assets/assets/SBHTML/BuufJuiced-EyeballTree Green Pot-burrzoo SBHTML
39.png,html-assets/assets/SBHTML/D0P3 SB11/Stuff/Plain/39.png,html-assets/assets/SBHTML/D0P3 SB11/Stuff/Plain,0.01,6,4,html-assets/assets/SBHTML/SBHTMLSmr100/Images/smr
39.png,html-assets/assets/SBHTML/SBHTMLSmr100/Images/smr/39.png,html-assets/assets/SBHTML/SBHTMLSmr100/Images/smr,0.01,6,4,html-assets/assets/SBHTML/SBHTMLSmr100/Images/smr
clock.js,html-assets/assets/SBHTML/SBHTMLSmr100/Scripts/clock.js,html-assets/assets/SBHTML/SBHTMLSmr100/Scripts,0.02,5,4,html-assets/assets/SBHTML/SBHTMLSmr100/Scripts
clock.js,html-assets/assets/SBHTML/BuufJuiced-Pirates-dubs SBHTML/src/js/clock.js,html-assets/assets/SBHTML/BuufJuiced-Pirates-dubs SBHTML/src/js,0.01,6,4,html-assets/assets/SBHTML/SBHTMLSmr100/Scripts
CONSOLIDATION_SUMMARY.md,analysis/summaries/CONSOLIDATION_SUMMARY.md,analysis/summaries,0.01,2,4,.
CONSOLIDATION_SUMMARY.md,CONSOLIDATION_SUMMARY.md,.,0.01,0,4,.
HOME_DIRECTORY_DEEP_DIVE_REPORT.md,analysis/reports/HOME_DIRECTORY_DEEP_DIVE_REPORT.md,analysis/reports,0.01,2,4,analysis/reports
HOME_DIRECTORY_DEEP_DIVE_REPORT.md,exports/dedupe_operations_20260101/HOME_DIRECTORY_DEEP_DIVE_REPORT.md,exports/dedupe_operations_20260101,0.02,2,4,analysis/reports
MASTER_SITES_REPORT.md,archive/system/ECOSYSTEM/MASTER_SITES_REPORT.md,archive/system/ECOSYSTEM,0.00,3,4,archive/system/ECOSYSTEM
MASTER_SITES_REPORT.md,archive/system/advanced-systems/ARCHIVE/COMPLETED-TASKS/MASTER_SITES_REPORT.md,archive/system/advanced-systems/ARCHIVE/COMPLETED-TASKS,0.00,5,4,archive/system/ECOSYSTEM
DEEP_DIVE_ANALYSIS.md,archive/system/advanced-systems/unified_intelligence/DEEP_DIVE_ANALYSIS.md,archive/system/advanced-systems/unified_intelligence,0.01,4,4,archive/system/advanced-systems/CONSOLIDATION-DOCS
DEEP_DIVE_ANALYSIS.md,archive/system/advanced-systems/CONSOLIDATION-DOCS/DEEP_DIVE_ANALYSIS.md,archive/system/advanced-systems/CONSOLIDATION-DOCS,0.01,4,4,archive/system/advanced-systems/CONSOLIDATION-DOCS
master_orchestrator.py,archive/system/advanced-systems/unified_intelligence/master_orchestrator.py,archive/system/advanced-systems/unified_intelligence,0.02,4,4,advanced_toolkit
master_orchestrator.py,advanced_toolkit/master_orchestrator.py,advanced_toolkit,0.01,1,4,advanced_toolkit
COMPLETE_SYSTEM_OVERVIEW.md,archive/system/advanced-systems/DOCUMENTATION/03_TECHNICAL_SYSTEMS/COMPLETE_SYSTEM_OVERVIEW.md,archive/system/advanced-systems/DOCUMENTATION/03_TECHNICAL_SYSTEMS,0.01,5,4,ai-ml-notes
COMPLETE_SYSTEM_OVERVIEW.md,ai-ml-notes/COMPLETE_SYSTEM_OVERVIEW.md,ai-ml-notes,0.03,1,4,ai-ml-notes
QUICK_ACTION_GUIDE.md,archive/system/advanced-systems/DOCUMENTATION/01_QUICK_START/QUICK_ACTION_GUIDE.md,archive/system/advanced-systems/DOCUMENTATION/01_QUICK_START,0.01,5,4,archive/system/advanced-systems/ARCHIVE/pre_final_merge
QUICK_ACTION_GUIDE.md,archive/system/advanced-systems/ARCHIVE/pre_final_merge/QUICK_ACTION_GUIDE.md,archive/system/advanced-systems/ARCHIVE/pre_final_merge,0.01,5,4,archive/system/advanced-systems/ARCHIVE/pre_final_merge
advanced_content_pipeline.py,archive/system/advanced-systems/content_pipeline/advanced_content_pipeline.py,archive/system/advanced-systems/content_pipeline,0.01,4,4,archive/system/advanced-systems
advanced_content_pipeline.py,archive/system/advanced-systems/advanced_content_pipeline.py,archive/system/advanced-systems,0.01,3,4,archive/system/advanced-systems
format and improve.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports/format and improve.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports,0.04,5,4,ai-ml-notes
format and improve.md,ai-ml-notes/format and improve.md,ai-ml-notes,0.01,1,4,ai-ml-notes
python _Users_steven_Music_nocTurneMeLoDieS_mp3-an.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports/python _Users_steven_Music_nocTurneMeLoDieS_mp3-an.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports,0.13,5,4,ai-ml-notes
python _Users_steven_Music_nocTurneMeLoDieS_mp3-an.md,ai-ml-notes/python _Users_steven_Music_nocTurneMeLoDieS_mp3-an.md,ai-ml-notes,0.13,1,4,ai-ml-notes
mainline This section {Batch Continuation &amp; Fr.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports/mainline This section {Batch Continuation &amp; Fr.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports,0.03,5,4,ai-ml-notes
mainline This section {Batch Continuation &amp; Fr.md,ai-ml-notes/mainline This section {Batch Continuation &amp; Fr.md,ai-ml-notes,0.03,1,4,ai-ml-notes
help format organize.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports/help format organize.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/downloads-exports,0.03,5,4,ai-ml-notes
help format organize.md,ai-ml-notes/help format organize.md,ai-ml-notes,0.01,1,4,ai-ml-notes
MIGRATION_SUMMARY.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/session-summaries/MIGRATION_SUMMARY.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/session-summaries,0.01,5,4,ai-ml-notes
MIGRATION_SUMMARY.md,ai-ml-notes/MIGRATION_SUMMARY.md,ai-ml-notes,0.01,1,4,ai-ml-notes
CONSOLIDATION_REPORT.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides/CONSOLIDATION_REPORT.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides,0.00,5,4,Dr_Adu_GainesvillePFS_SEO_Project
CONSOLIDATION_REPORT.md,Dr_Adu_GainesvillePFS_SEO_Project/CONSOLIDATION_REPORT.md,Dr_Adu_GainesvillePFS_SEO_Project,0.03,1,4,Dr_Adu_GainesvillePFS_SEO_Project
example_usage.py,archive/system/advanced-systems/example_usage.py,archive/system/advanced-systems,0.01,3,4,archive/system/advanced-systems
example_usage.py,archive/system/advanced-systems/deep-research-tool/examples/example_usage.py,archive/system/advanced-systems/deep-research-tool/examples,0.00,5,4,archive/system/advanced-systems
file_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output/file_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
file_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis/file_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output/category_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis/category_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output/codex_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output,0.01,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis/codex_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.01,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output/depth_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis/depth_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,4,archive/system/advanced-systems/deep-research-tool/markdown_analysis
manifest.json,archive/system/advanced-systems/SCRIPTS/chatgpt-tools/manifest.json,archive/system/advanced-systems/SCRIPTS/chatgpt-tools,0.00,5,4,marketplace/products/hookmark-pro/src
manifest.json,marketplace/products/hookmark-pro/src/manifest.json,marketplace/products/hookmark-pro/src,0.00,4,4,marketplace/products/hookmark-pro/src
1requirements.txt,archive/system/advanced-systems/1requirements.txt,archive/system/advanced-systems,0.00,3,4,configs
1requirements.txt,configs/1requirements.txt,configs,0.00,1,4,configs
improved_hh_index.html,archive/LIVE-DEPLOYMENT/fixes/improved_hh_index.html,archive/LIVE-DEPLOYMENT/fixes,0.05,3,4,archive/LIVE-DEPLOYMENT
improved_hh_index.html,archive/LIVE-DEPLOYMENT/improved_hh_index.html,archive/LIVE-DEPLOYMENT,0.05,2,4,archive/LIVE-DEPLOYMENT
ultra_seo_hh_index.html,archive/LIVE-DEPLOYMENT/fixes/ultra_seo_hh_index.html,archive/LIVE-DEPLOYMENT/fixes,0.06,3,4,archive/LIVE-DEPLOYMENT
ultra_seo_hh_index.html,archive/LIVE-DEPLOYMENT/ultra_seo_hh_index.html,archive/LIVE-DEPLOYMENT,0.06,2,4,archive/LIVE-DEPLOYMENT
new-index.html,archive/LIVE-DEPLOYMENT/fixes/new-index.html,archive/LIVE-DEPLOYMENT/fixes,0.07,3,4,archive/LIVE-DEPLOYMENT
new-index.html,archive/LIVE-DEPLOYMENT/new-index.html,archive/LIVE-DEPLOYMENT,0.07,2,4,archive/LIVE-DEPLOYMENT
intelligent_hh_index.html,archive/LIVE-DEPLOYMENT/fixes/intelligent_hh_index.html,archive/LIVE-DEPLOYMENT/fixes,0.06,3,4,archive/LIVE-DEPLOYMENT
intelligent_hh_index.html,archive/LIVE-DEPLOYMENT/intelligent_hh_index.html,archive/LIVE-DEPLOYMENT,0.06,2,4,archive/LIVE-DEPLOYMENT
env_example.txt,archive/LIVE-DEPLOYMENT/heavenlyhands/env_example.txt,archive/LIVE-DEPLOYMENT/heavenlyhands,0.00,3,4,ai-voice-agents
env_example.txt,ai-voice-agents/env_example.txt,ai-voice-agents,0.00,1,4,ai-voice-agents
heavenly_hands_web.py,archive/LIVE-DEPLOYMENT/heavenlyhands/heavenly_hands_web.py,archive/LIVE-DEPLOYMENT/heavenlyhands,0.04,3,4,avatararts-deployment
heavenly_hands_web.py,avatararts-deployment/heavenly_hands_web.py,avatararts-deployment,0.01,1,4,avatararts-deployment
DEPLOYMENT_GUIDE.md,archive/LIVE-DEPLOYMENT/DEPLOYMENT_GUIDE.md,archive/LIVE-DEPLOYMENT,0.00,2,4,quantumforge-complete
DEPLOYMENT_GUIDE.md,quantumforge-complete/DEPLOYMENT_GUIDE.md,quantumforge-complete,0.00,1,4,quantumforge-complete
Archive.zip,archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/utilities/organizers/clean_organizer/Archive.zip,archive/backups/2026-01-11/AvaTarArTs-Suite-removed-20260101/utilities/organizers/clean_organizer,0.02,7,4,archive/backups/2026-01-11
Archive.zip,archive/backups/2026-01-11/Archive.zip,archive/backups/2026-01-11,0.02,3,4,archive/backups/2026-01-11
index.md, Master Documentation Index/index.md, Master Documentation Index,0.03,1,4, Master Documentation Index
index.md,Portfolio/index.md,Portfolio,0.00,1,4, Master Documentation Index
COMPREHENSIVE_PROFESSIONAL_ROLE_ANALYSIS.md,ai-ml-notes/COMPREHENSIVE_PROFESSIONAL_ROLE_ANALYSIS.md,ai-ml-notes,0.01,1,4,ai-ml-notes
COMPREHENSIVE_PROFESSIONAL_ROLE_ANALYSIS.md,reports/COMPREHENSIVE_PROFESSIONAL_ROLE_ANALYSIS.md,reports,0.01,1,4,ai-ml-notes
cleanup_duplicates.sh,ai-ml-notes/cleanup_duplicates.sh,ai-ml-notes,0.00,1,4,.
cleanup_duplicates.sh,cleanup_duplicates.sh,.,0.00,0,4,.
DEEP_FOLDER_ANALYSIS_REPORT.md,ai-ml-notes/DEEP_FOLDER_ANALYSIS_REPORT.md,ai-ml-notes,0.00,1,4,ai-ml-notes
DEEP_FOLDER_ANALYSIS_REPORT.md,reports/DEEP_FOLDER_ANALYSIS_REPORT.md,reports,0.01,1,4,ai-ml-notes
LICENSE,marketplace/products/hookmark-pro/LICENSE,marketplace/products/hookmark-pro,0.00,3,4,quantumforge-complete
LICENSE,quantumforge-complete/LICENSE,quantumforge-complete,0.00,1,4,quantumforge-complete
server.js,marketplace/products/hookmark-pro/backend/server.js,marketplace/products/hookmark-pro/backend,0.00,4,4,quantumforge-complete
server.js,quantumforge-complete/server.js,quantumforge-complete,0.00,1,4,quantumforge-complete
index.js,marketplace/products/hookmark-pro/src/pages/Background/index.js,marketplace/products/hookmark-pro/src/pages/Background,0.00,6,4,marketplace/products/hookmark-pro/src/pages/Content
index.js,marketplace/products/hookmark-pro/src/pages/Content/index.js,marketplace/products/hookmark-pro/src/pages/Content,0.00,6,4,marketplace/products/hookmark-pro/src/pages/Content
index.jsx,marketplace/products/hookmark-pro/src/pages/Popup/index.jsx,marketplace/products/hookmark-pro/src/pages/Popup,0.00,6,4,marketplace/products/hookmark-pro/src/pages/Newtab
index.jsx,marketplace/products/hookmark-pro/src/pages/Newtab/index.jsx,marketplace/products/hookmark-pro/src/pages/Newtab,0.00,6,4,marketplace/products/hookmark-pro/src/pages/Newtab
favicon.svg,HeavenlyHandfs/favicon.svg,HeavenlyHandfs,0.00,1,4,HeavenlyHandfs
favicon.svg,heavenlyhands-complete/website/favicon.svg,heavenlyhands-complete/website,0.00,2,4,HeavenlyHandfs
README.txt,exports/dedupe_operations_20260101/README.txt,exports/dedupe_operations_20260101,0.00,2,4,guides
README.txt,guides/README.txt,guides,0.00,1,4,guides
CLEANUP_COMPLETE.md,CLEANUP_COMPLETE.md,.,0.01,0,4,.
CLEANUP_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project/CLEANUP_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project,0.00,1,4,.
style.css,avatararts/avatararts-site/style.css,avatararts/avatararts-site,0.00,2,4,quantumforge-complete/assets
style.css,quantumforge-complete/assets/style.css,quantumforge-complete/assets,0.00,2,4,quantumforge-complete/assets
67.json,josephrosadomd/wp-json/wp/v2/pages/67.json,josephrosadomd/wp-json/wp/v2/pages,0.14,5,4,josephrosadomd/wp-json/wp/v2/categories
67.json,josephrosadomd/wp-json/wp/v2/categories/67.json,josephrosadomd/wp-json/wp/v2/categories,0.01,5,4,josephrosadomd/wp-json/wp/v2/categories
65.json,josephrosadomd/wp-json/wp/v2/pages/65.json,josephrosadomd/wp-json/wp/v2/pages,0.11,5,4,josephrosadomd/wp-json/wp/v2/categories
65.json,josephrosadomd/wp-json/wp/v2/categories/65.json,josephrosadomd/wp-json/wp/v2/categories,0.01,5,4,josephrosadomd/wp-json/wp/v2/categories
index﹖ver=6.0.6.js,josephrosadomd/wp-content/plugins/contact-form-7/includes/js/index﹖ver=6.0.6.js,josephrosadomd/wp-content/plugins/contact-form-7/includes/js,0.01,6,4,josephrosadomd/wp-content/plugins/contact-form-7/includes/js
index﹖ver=6.0.6.js,josephrosadomd/wp-content/plugins/contact-form-7/includes/swv/js/index﹖ver=6.0.6.js,josephrosadomd/wp-content/plugins/contact-form-7/includes/swv/js,0.01,7,4,josephrosadomd/wp-content/plugins/contact-form-7/includes/js
Blog-Rosado-8-1.png,josephrosadomd/wp-content/uploads/2022/12/Blog-Rosado-8-1.png,josephrosadomd/wp-content/uploads/2022/12,0.15,5,4,josephrosadomd/wp-content/uploads/2022/12
Blog-Rosado-8-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-8-1.png,josephrosadomd/wp-content/uploads/2025/05,0.27,5,4,josephrosadomd/wp-content/uploads/2022/12
Blog-Rosado-13.png,josephrosadomd/wp-content/uploads/2025/03/Blog-Rosado-13.png,josephrosadomd/wp-content/uploads/2025/03,0.24,5,4,josephrosadomd/wp-content/uploads/2025/05
Blog-Rosado-13.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-13.png,josephrosadomd/wp-content/uploads/2025/05,0.45,5,4,josephrosadomd/wp-content/uploads/2025/05
Blog-Rosado-12.png,josephrosadomd/wp-content/uploads/2025/03/Blog-Rosado-12.png,josephrosadomd/wp-content/uploads/2025/03,0.17,5,4,josephrosadomd/wp-content/uploads/2025/05
Blog-Rosado-12.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-12.png,josephrosadomd/wp-content/uploads/2025/05,0.50,5,4,josephrosadomd/wp-content/uploads/2025/05
10.png,josephrosadomd/wp-content/uploads/2025/03/10.png,josephrosadomd/wp-content/uploads/2025/03,0.27,5,4,josephrosadomd/wp-content/uploads/2024/04
10.png,josephrosadomd/wp-content/uploads/2024/04/10.png,josephrosadomd/wp-content/uploads/2024/04,0.29,5,4,josephrosadomd/wp-content/uploads/2024/04
30.png,josephrosadomd/wp-content/uploads/2025/03/30.png,josephrosadomd/wp-content/uploads/2025/03,0.11,5,4,josephrosadomd/wp-content/uploads/2025/04
30.png,josephrosadomd/wp-content/uploads/2025/04/30.png,josephrosadomd/wp-content/uploads/2025/04,0.34,5,4,josephrosadomd/wp-content/uploads/2025/04
3-1.png,josephrosadomd/wp-content/uploads/2025/03/3-1.png,josephrosadomd/wp-content/uploads/2025/03,0.01,5,4,josephrosadomd/wp-content/uploads/2025/02
3-1.png,josephrosadomd/wp-content/uploads/2025/02/3-1.png,josephrosadomd/wp-content/uploads/2025/02,0.69,5,4,josephrosadomd/wp-content/uploads/2025/02
Rosado-Blog-3.png,josephrosadomd/wp-content/uploads/2025/03/Rosado-Blog-3.png,josephrosadomd/wp-content/uploads/2025/03,0.25,5,4,josephrosadomd/wp-content/uploads/2021/07
Rosado-Blog-3.png,josephrosadomd/wp-content/uploads/2021/07/Rosado-Blog-3.png,josephrosadomd/wp-content/uploads/2021/07,0.32,5,4,josephrosadomd/wp-content/uploads/2021/07
Blog-Rosado-14.png,josephrosadomd/wp-content/uploads/2025/04/Blog-Rosado-14.png,josephrosadomd/wp-content/uploads/2025/04,0.49,5,4,josephrosadomd/wp-content/uploads/2025/05
Blog-Rosado-14.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-14.png,josephrosadomd/wp-content/uploads/2025/05,0.17,5,4,josephrosadomd/wp-content/uploads/2025/05
Blog-Rosado-4-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-4-1.png,josephrosadomd/wp-content/uploads/2025/05,0.38,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-4-1.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-4-1.png,josephrosadomd/wp-content/uploads/2025/02,0.18,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-11.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-11.png,josephrosadomd/wp-content/uploads/2025/05,0.33,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-11.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-11.png,josephrosadomd/wp-content/uploads/2024/04,0.36,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-5.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-5.png,josephrosadomd/wp-content/uploads/2025/05,0.16,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-5.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-5.png,josephrosadomd/wp-content/uploads/2024/04,0.19,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-2-1.png,josephrosadomd/wp-content/uploads/2025/05,0.19,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-2-1.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2-1.png,josephrosadomd/wp-content/uploads/2025/02,0.20,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-2-2.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-2-2.png,josephrosadomd/wp-content/uploads/2025/05,0.22,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-2-2.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2-2.png,josephrosadomd/wp-content/uploads/2025/02,0.35,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-1-1.png,josephrosadomd/wp-content/uploads/2025/05,0.32,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-1.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-1-1.png,josephrosadomd/wp-content/uploads/2025/02,0.20,5,4,josephrosadomd/wp-content/uploads/2025/02
