File Path,Category,Priority,Confidence,Complexity,Maturity,Description,Destinations
/Users/steven/Music/analysis/RocketMan-342-Cover_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/MoonLightAlley_315_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/RocketMan-337-Cover_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Dumpster Fire Life_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs - [Live]_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Midnight_Reckoning_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Echoes of Moonlight_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book_Of_Memory413_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Spiral_Architects_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Grabage Grove_208_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory403_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/blues-in-moonlit_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heavenly_Hands48_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rocketMan_Extend_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Unbroken_Stars-2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Trash_Revolution_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heavenly_Hands35_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Powerful233_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Spiral_Architect_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Powerful154_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs 7_239_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heavenly_Hands42_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Shadow Messages_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rocketMan_Cover_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang_Og_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_Loveremixd3_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Petals_Fall copy_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Rhythms_Circle_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory403_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in-this-alley_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_Love30_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/BiteinTheNight_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/golden_roots2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/blues-in-moon_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in-the-alley_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/think-spoken_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heroes Rise_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Powerful154_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_Love_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Witches_Road_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Stormy247_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Stormy236_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rubbish0_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/FeLLowCeLlo_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Circles_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rubbish_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Darkest_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Micro_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/itchy_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Witches Road (Remastered)_analysis.txt,Media Content,18.66,46.63%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Witches_Road323_analysis.txt,Media Content,18.66,46.63%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Witches_Road_(Remastered)_analysis.txt,Media Content,18.66,46.63%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Witches_Road_(Remastered)_256_analysis.txt,Media Content,18.66,46.63%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/rubbish-manga_analysis.txt,AI/ML,18.09,45.21%,unknown,unknown,Medium file | Markdown content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/WorkShop_Worries_Rhythm_Remix348_analysis.txt,AI/ML,18.00,45.00%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/WorkShop_Worries-duo-410_analysis.txt,AI/ML,18.00,45.00%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Back_Alley_Anthem_Dumpster_Fire_Edit_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Bite in the Night _ [Edit]_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory - [Edit]_2_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory - [Edit]_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/BiteinTheNight_(Edit)_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory_Edit_1_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory_Edit_analysis.txt,AI/ML,17.84,44.59%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Descriptive Origins _ [Remix]_analysis.txt,AI/ML,17.52,43.81%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Descriptive Origins _ [Remix]_1_analysis.txt,AI/ML,17.52,43.81%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/DescriptiveOrigins_Remix_alt1_analysis.txt,AI/ML,17.52,43.81%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/DescriptiveOrigins_analysis.txt,AI/ML,17.52,43.81%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/zshrc2.txt,Configuration,17.20,42.97%,unknown,unknown,Medium file | Markdown content | Configuration related,~/Documents/CsV/Configuration/Production | ~/Documents/CsV/Configuration/Experimental
/Users/steven/Music/analysis/Love_is_Rubbish_and_Rubbish_is_Love-239_analysis.txt,Media Content,17.05,42.61%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps_Remastered311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_9347_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_6400_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps2_Remastered311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_21239_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_15311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_14311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps2311_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps239_analysis.txt,Automation Scripts,15.32,38.30%,unknown,unknown,Small file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/rubbish-love-disarray-244_1_analysis.txt,Automation Scripts,15.10,37.74%,unknown,unknown,Medium file | Markdown content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/Junkyard Symphony 8_211_analysis.txt,Media Content,14.70,36.72%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Kings_and_Queens_of_Litter_(Remastered)1_analysis.txt,Automation Scripts,14.03,35.06%,unknown,unknown,Medium file | Text content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/rubbish-love-disarray-309_1_analysis 2.txt,Automation Scripts,13.39,33.45%,unknown,unknown,Medium file | Markdown content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/rubbish249_analysis.txt,Media Content,13.34,33.33%,unknown,unknown,Medium file | Text content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy349_analysis.txt,Media Content,13.34,33.33%,unknown,unknown,Medium file | Text content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Witches_Road_Remix244_analysis.txt,AI/ML,12.89,32.20%,unknown,unknown,Medium file | Markdown content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered-p2_analysis.txt,Media Content,12.29,30.71%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/FINAL_SESSION_SUMMARY.txt,Data Analysis,12.19,30.47%,unknown,unknown,Medium file | Text content | Data Analysis related,~/Documents/CsV/Data-Analysis/Production | ~/Documents/CsV/Data-Analysis/Experimental
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_Remix318_analysis.txt,Automation Scripts,11.44,28.57%,unknown,unknown,Medium file | Markdown content | Automation Scripts related,~/Documents/CsV/Automation/Production | ~/Documents/CsV/Automation/Experimental
/Users/steven/Music/analysis/BackAlley_Anthem_Raw_204.mp3204_analysis.txt,Media Content,11.39,28.46%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
/Users/steven/Music/analysis/Spine_of_Stars412_analysis.txt,Media Content,10.09,25.22%,unknown,unknown,Medium file | Markdown content | Media Content related,~/Documents/CsV/Media/Production | ~/Documents/CsV/Media/Experimental
