Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,Content_Hash,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action,Note
38,stn-gnFq2MYZCspeihEuthAFhmBacGBpNf6K8xXNZRfO.png,/Users/steven/Pictures/zombot-avatararts/stn-gnFq2MYZCspeihEuthAFhmBacGBpNf6K8xXNZRfO.png,/Users/steven/Pictures/zombot-avatararts,1419814,1.35MB,b897d748c9d6dbcdf70d0f7465ce74f9,2,2839628,2.71MB,1419814,1.35MB,NO,DELETE (if identical),Content-identical
39,music-empire.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/music-empire.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,1325465,1.26MB,e759efb43d4632d147dcfc57dd27782a,2,2650930,2.53MB,0,0B,YES,KEEP,Content-identical
39,music-empire.txt,/Users/steven/Music/python/music-empire.txt,/Users/steven/Music/python,1325465,1.26MB,e759efb43d4632d147dcfc57dd27782a,2,2650930,2.53MB,1325465,1.26MB,NO,DELETE (if identical),Content-identical
40,08 - Elion's Divine Quest Unveiling Secrets - The Journey Was.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/08 - Elion's Divine Quest Unveiling Secrets - The Journey Was.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1306658,1.25MB,3e46ddc92dc93098340f14a25c9842dd,2,2613316,2.49MB,0,0B,YES,KEEP,"Content-identical, different names"
40,Elion's Divine Quest Unveiling Secrets - The Journey Was.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - The Journey Was.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1306658,1.25MB,3e46ddc92dc93098340f14a25c9842dd,2,2613316,2.49MB,1306658,1.25MB,NO,DELETE (if identical),"Content-identical, different names"
41,C7BC597F-4D01-4447-9E8C-BE67642673A7.PNG,/Users/steven/Downloads/C7BC597F-4D01-4447-9E8C-BE67642673A7.PNG,/Users/steven/Downloads,1221957,1.17MB,063696e0ea36e2b15cf9a7be975f8f73,2,2443914,2.33MB,0,0B,YES,KEEP,"Content-identical, different names"
41,2.png,/Users/steven/Pictures/meh/2.png,/Users/steven/Pictures/meh,1221957,1.17MB,063696e0ea36e2b15cf9a7be975f8f73,2,2443914,2.33MB,1221957,1.17MB,NO,DELETE (if identical),"Content-identical, different names"
42,creative-resize-prompt-setup.pdf,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/creative-resize-prompt-setup.pdf,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1208321,1.15MB,a6e5d88edb3330a9111513b85962dbe1,2,2416642,2.30MB,0,0B,YES,KEEP,Content-identical
42,creative-resize-prompt-setup.pdf,/Users/steven/GitHub/AvaTarArTs-Suite/docs/guides/creative-resize-prompt-setup.pdf,/Users/steven/GitHub/AvaTarArTs-Suite/docs/guides,1208321,1.15MB,a6e5d88edb3330a9111513b85962dbe1,2,2416642,2.30MB,1208321,1.15MB,NO,DELETE (if identical),Content-identical
43,03 - Elion's Divine Quest Unveiling Secrets - Elion Born to a 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/03 - Elion's Divine Quest Unveiling Secrets - Elion Born to a 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1192486,1.14MB,680180885346d5d64c8fe08d83972f45,2,2384972,2.27MB,0,0B,YES,KEEP,"Content-identical, different names"
43,Elion's Divine Quest Unveiling Secrets - Elion Born to a 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - Elion Born to a 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1192486,1.14MB,680180885346d5d64c8fe08d83972f45,2,2384972,2.27MB,1192486,1.14MB,NO,DELETE (if identical),"Content-identical, different names"
44,punk_raccoon_character.png,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/punk_raccoon_character.png,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,1192422,1.14MB,8a706a692b8abc5031f386abce81bf7f,2,2384844,2.27MB,0,0B,YES,KEEP,Content-identical
44,punk_raccoon_character.png,/Users/steven/Pictures/etsy/05_raccoon_designs/punk_raccoon_character.png,/Users/steven/Pictures/etsy/05_raccoon_designs,1192422,1.14MB,8a706a692b8abc5031f386abce81bf7f,2,2384844,2.27MB,1192422,1.14MB,NO,DELETE (if identical),Content-identical
45,10 - Elion's Divine Quest Unveiling Secrets - As He Embraced T.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/10 - Elion's Divine Quest Unveiling Secrets - As He Embraced T.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1170472,1.12MB,eea109e05fa5d68e064db09402e650ff,2,2340944,2.23MB,0,0B,YES,KEEP,"Content-identical, different names"
45,Elion's Divine Quest Unveiling Secrets - As He Embraced T.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - As He Embraced T.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1170472,1.12MB,eea109e05fa5d68e064db09402e650ff,2,2340944,2.23MB,1170472,1.12MB,NO,DELETE (if identical),"Content-identical, different names"
46,Elion's Divine Quest Unveiling Secrets - In the Ethereal 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - In the Ethereal 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1154598,1.10MB,7bbd92365c35d98b1288d1e6886b1201,2,2309196,2.20MB,0,0B,YES,KEEP,"Content-identical, different names"
46,Elions Divine Quest Unveiling Secrets - In the Ethereal 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elions Divine Quest Unveiling Secrets - In the Ethereal 2.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1154598,1.10MB,7bbd92365c35d98b1288d1e6886b1201,2,2309196,2.20MB,1154598,1.10MB,NO,DELETE (if identical),"Content-identical, different names"
47,this_one.md,/Users/steven/AVATARARTS/ai-ml-notes/this_one.md,/Users/steven/AVATARARTS/ai-ml-notes,1139758,1.09MB,f4f788b93793e13cebdf93281fb49f14,2,2279516,2.17MB,0,0B,YES,KEEP,"Content-identical, different names"
47,this-is-one-of-the-csvbs.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content/this-is-one-of-the-csvbs.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content,1139758,1.09MB,f4f788b93793e13cebdf93281fb49f14,2,2279516,2.17MB,1139758,1.09MB,NO,DELETE (if identical),"Content-identical, different names"
48,06 - Elion's Divine Quest Unveiling Secrets - In the Heart Of.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/06 - Elion's Divine Quest Unveiling Secrets - In the Heart Of.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1114658,1.06MB,ab6960c9014c72093b345beec9eee242,2,2229316,2.13MB,0,0B,YES,KEEP,"Content-identical, different names"
48,Elion's Divine Quest Unveiling Secrets - In the Heart Of.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - In the Heart Of.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,1114658,1.06MB,ab6960c9014c72093b345beec9eee242,2,2229316,2.13MB,1114658,1.06MB,NO,DELETE (if identical),"Content-identical, different names"
49,Trashcats.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/Trashcats.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,1085629,1.04MB,4a18ed4f0e5dd993286a5f610f5c4ca8,2,2171258,2.07MB,0,0B,YES,KEEP,"Content-identical, different names"
49,trashcats_junkyard_kings_album_cover.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashcats_junkyard_kings_album_cover.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,1085629,1.04MB,4a18ed4f0e5dd993286a5f610f5c4ca8,2,2171258,2.07MB,1085629,1.04MB,NO,DELETE (if identical),"Content-identical, different names"
50,OpossumRock.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/OpossumRock.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,985708,962.61KB,3f9ac5fad49ffea0a46ccbcccf8f3a67,2,1971416,1.88MB,0,0B,YES,KEEP,"Content-identical, different names"
50,opossum_rockstar_nocturne_melodies.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/opossum_rockstar_nocturne_melodies.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,985708,962.61KB,3f9ac5fad49ffea0a46ccbcccf8f3a67,2,1971416,1.88MB,985708,962.61KB,NO,DELETE (if identical),"Content-identical, different names"
51,MoonlitCats.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/MoonlitCats.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,971489,948.72KB,1d6fa81aef7f50fa55bd3a5b8498df2a,2,1942978,1.85MB,0,0B,YES,KEEP,"Content-identical, different names"
51,trashCaTs - Music-8-4.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashCaTs - Music-8-4.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,971489,948.72KB,1d6fa81aef7f50fa55bd3a5b8498df2a,2,1942978,1.85MB,971489,948.72KB,NO,DELETE (if identical),"Content-identical, different names"
52,09 - Elion's Divine Quest Unveiling Secrets - He Descended Hi.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/09 - Elion's Divine Quest Unveiling Secrets - He Descended Hi.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,942114,920.03KB,b6b39ec95a704a1509868a331e14d057,2,1884228,1.80MB,0,0B,YES,KEEP,"Content-identical, different names"
52,Elion's Divine Quest Unveiling Secrets - He Descended Hi.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - He Descended Hi.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,942114,920.03KB,b6b39ec95a704a1509868a331e14d057,2,1884228,1.80MB,942114,920.03KB,NO,DELETE (if identical),"Content-identical, different names"
53,05 - Elion's Divine Quest Unveiling Secrets - With Each Step.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/05 - Elion's Divine Quest Unveiling Secrets - With Each Step.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,930848,909.03KB,93f2ebfabc2fcb49398d2a1b3513efd2,2,1861696,1.78MB,0,0B,YES,KEEP,"Content-identical, different names"
53,Elion's Divine Quest Unveiling Secrets - With Each Step.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - With Each Step.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,930848,909.03KB,93f2ebfabc2fcb49398d2a1b3513efd2,2,1861696,1.78MB,930848,909.03KB,NO,DELETE (if identical),"Content-identical, different names"
54,UrbanCampfire.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/UrbanCampfire.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,897279,876.25KB,507b01d7cd5009a0fee75d17331a60bc,2,1794558,1.71MB,0,0B,YES,KEEP,"Content-identical, different names"
54,trashCaTs - Music-8-5.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashCaTs - Music-8-5.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,897279,876.25KB,507b01d7cd5009a0fee75d17331a60bc,2,1794558,1.71MB,897279,876.25KB,NO,DELETE (if identical),"Content-identical, different names"
55,suno3_20251226135622.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno3_20251226135622.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,890391,869.52KB,462b711620fa8b88204c3cdcb75f8d53,2,1780782,1.70MB,0,0B,YES,KEEP,"Content-identical, different names"
55,suno3.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll/suno3.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll,890391,869.52KB,462b711620fa8b88204c3cdcb75f8d53,2,1780782,1.70MB,890391,869.52KB,NO,DELETE (if identical),"Content-identical, different names"
56,suno1_20251226133025.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno1_20251226133025.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,819841,800.63KB,4ad8e81fa4c1bb9e52ed469903cc29ee,2,1639682,1.56MB,0,0B,YES,KEEP,"Content-identical, different names"
56,suno1.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll/suno1.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll,819841,800.63KB,4ad8e81fa4c1bb9e52ed469903cc29ee,2,1639682,1.56MB,819841,800.63KB,NO,DELETE (if identical),"Content-identical, different names"
57,Adding-content-to-Notion---Claude-2025-12-25.md,/Users/steven/Documents/Obsidian Vault/Chats/Claude/Adding-content-to-Notion---Claude-2025-12-25.md,/Users/steven/Documents/Obsidian Vault/Chats/Claude,807734,788.80KB,a80e1b87c6b8ee3d9a5c22d5e7bbc9e7,2,1615468,1.54MB,0,0B,YES,KEEP,Content-identical
57,Adding-content-to-Notion---Claude-2025-12-25.md,/Users/steven/pythons/MarkD/Adding-content-to-Notion---Claude-2025-12-25.md,/Users/steven/pythons/MarkD,807734,788.80KB,a80e1b87c6b8ee3d9a5c22d5e7bbc9e7,2,1615468,1.54MB,807734,788.80KB,NO,DELETE (if identical),Content-identical
58,auto-image-bulk-process-bg.pdf,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/auto-image-bulk-process-bg.pdf,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,804026,785.18KB,10b06f267cc48527b72181deb1dc208d,2,1608052,1.53MB,0,0B,YES,KEEP,Content-identical
58,auto-image-bulk-process-bg.pdf,/Users/steven/GitHub/AvaTarArTs-Suite/docs/guides/auto-image-bulk-process-bg.pdf,/Users/steven/GitHub/AvaTarArTs-Suite/docs/guides,804026,785.18KB,10b06f267cc48527b72181deb1dc208d,2,1608052,1.53MB,804026,785.18KB,NO,DELETE (if identical),Content-identical
59,package-lock.json,/Users/steven/AVATARARTS/marketplace/products/hookmark-pro/package-lock.json,/Users/steven/AVATARARTS/marketplace/products/hookmark-pro,797562,778.87KB,ba6ca27689ed6d8a2e182e0fd430781e,2,1595124,1.52MB,0,0B,YES,KEEP,Content-identical
59,package-lock.json,/Users/steven/GitHub/hookmark/package-lock.json,/Users/steven/GitHub/hookmark,797562,778.87KB,ba6ca27689ed6d8a2e182e0fd430781e,2,1595124,1.52MB,797562,778.87KB,NO,DELETE (if identical),Content-identical
60,MoonlitAlley 1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/MoonlitAlley 1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,710851,694.19KB,f244c5fe09560dc7120573296930ea5a,2,1421702,1.36MB,0,0B,YES,KEEP,"Content-identical, different names"
60,trashCaTs - Music-8-1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashCaTs - Music-8-1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,710851,694.19KB,f244c5fe09560dc7120573296930ea5a,2,1421702,1.36MB,710851,694.19KB,NO,DELETE (if identical),"Content-identical, different names"
61,2025 Q4 Deep SEO Trend Analysis tailored for your dual-domain.txt,/Users/steven/Music/nocTurneMeLoDieS/DOCS/analysis/2025 Q4 Deep SEO Trend Analysis tailored for your dual-domain.txt,/Users/steven/Music/nocTurneMeLoDieS/DOCS/analysis,684330,668.29KB,c23ba270b72ac01b7a527453e922addf,2,1368660,1.31MB,0,0B,YES,KEEP,"Content-identical, different names"
61,suno-seo-win.txt,/Users/steven/Music/nocTurneMeLoDieS/DOCS/guides/suno-seo-win.txt,/Users/steven/Music/nocTurneMeLoDieS/DOCS/guides,684330,668.29KB,c23ba270b72ac01b7a527453e922addf,2,1368660,1.31MB,684330,668.29KB,NO,DELETE (if identical),"Content-identical, different names"
62,13 - Elion's Divine Quest Unveiling Secrets - And So the Tape.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/13 - Elion's Divine Quest Unveiling Secrets - And So the Tape.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,683044,667.04KB,0d4f0c87403998745b6c93c81312f369,2,1366088,1.30MB,0,0B,YES,KEEP,"Content-identical, different names"
62,Elion's Divine Quest Unveiling Secrets - And So the Tape.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets/Elion's Divine Quest Unveiling Secrets - And So the Tape.wav,/Users/steven/Music/Aeo-Seo-Podcast-Stories/Elion's Divine Quest Unveiling Secrets,683044,667.04KB,0d4f0c87403998745b6c93c81312f369,2,1366088,1.30MB,683044,667.04KB,NO,DELETE (if identical),"Content-identical, different names"
63,NeonRaccoon.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/NeonRaccoon.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,660602,645.12KB,f524f771b823d9a0a7cd3be4439c83d7,2,1321204,1.26MB,0,0B,YES,KEEP,"Content-identical, different names"
63,trashCaTs - Music-8-3.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashCaTs - Music-8-3.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,660602,645.12KB,f524f771b823d9a0a7cd3be4439c83d7,2,1321204,1.26MB,660602,645.12KB,NO,DELETE (if identical),"Content-identical, different names"
64,MoonlitAlley-9UP_s0xnmp.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/MoonlitAlley-9UP_s0xnmp.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,651232,635.97KB,990f36e14646382b2fafaebf71a855fc,2,1302464,1.24MB,0,0B,YES,KEEP,"Content-identical, different names"
64,trashCaTs - Music-8.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/trashCaTs - Music-8.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,651232,635.97KB,990f36e14646382b2fafaebf71a855fc,2,1302464,1.24MB,651232,635.97KB,NO,DELETE (if identical),"Content-identical, different names"
65,Ratio-Switch-1.0.0.zxp,/Users/steven/Downloads/PSD EXTENM/ratio-switch-format-change-kit-2023-11-27-05-27-17-utc/Ratio-Switch-1.0.0.zxp,/Users/steven/Downloads/PSD EXTENM/ratio-switch-format-change-kit-2023-11-27-05-27-17-utc,648745,633.54KB,8cc698a9b476639b46df482f83c12dc3,2,1297490,1.24MB,0,0B,YES,KEEP,Content-identical
65,Ratio-Switch-1.0.0.zxp,/Users/steven/Pictures/Adobe/Photoshop-Addon/ratio-switch-format-change-kit-2023-11-27-05-27-17-utc/Ratio-Switch-1.0.0.zxp,/Users/steven/Pictures/Adobe/Photoshop-Addon/ratio-switch-format-change-kit-2023-11-27-05-27-17-utc,648745,633.54KB,8cc698a9b476639b46df482f83c12dc3,2,1297490,1.24MB,648745,633.54KB,NO,DELETE (if identical),Content-identical
66,NotebookLM FULL COURSE 4 HOURS.md,/Users/steven/Documents/NotebookLM FULL COURSE 4 HOURS.md,/Users/steven/Documents,645396,630.27KB,b9bd33fa3cb0bd781c5483e98de4fa1d,2,1290792,1.23MB,0,0B,YES,KEEP,"Content-identical, different names"
66,-suno.md,/Users/steven/Music/nocTurneMeLoDieS/suno-md/-suno.md,/Users/steven/Music/nocTurneMeLoDieS/suno-md,645396,630.27KB,b9bd33fa3cb0bd781c5483e98de4fa1d,2,1290792,1.23MB,645396,630.27KB,NO,DELETE (if identical),"Content-identical, different names"
67,suno-new 1.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll/suno-new 1.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll,607768,593.52KB,28357e738f695f6c05b8ff7c2c2a6146,2,1215536,1.16MB,0,0B,YES,KEEP,"Content-identical, different names"
67,suno-new.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll/suno-new.html,/Users/steven/Music/nocTurneMeLoDieS/suno-htmll,607768,593.52KB,28357e738f695f6c05b8ff7c2c2a6146,2,1215536,1.16MB,607768,593.52KB,NO,DELETE (if identical),"Content-identical, different names"
68,FestiveHelm.png,/Users/steven/Pictures/FestiveHelm.png,/Users/steven/Pictures,585842,572.11KB,7b17ac9c820dfd5adf63a42bf1ddf812,2,1171684,1.12MB,0,0B,YES,KEEP,"Content-identical, different names"
68,SantaHelm.png,/Users/steven/Pictures/SantaHelm.png,/Users/steven/Pictures,585842,572.11KB,7b17ac9c820dfd5adf63a42bf1ddf812,2,1171684,1.12MB,585842,572.11KB,NO,DELETE (if identical),"Content-identical, different names"
69,Layer-Batch-1.0.1.zxp,/Users/steven/Downloads/PSD EXTENM/layer-batch-processing-kit-2023-11-27-05-35-01-utc/Layer-Batch-1.0.1.zxp,/Users/steven/Downloads/PSD EXTENM/layer-batch-processing-kit-2023-11-27-05-35-01-utc,584837,571.13KB,518107ed1fbf706f6a576dafe4165631,2,1169674,1.12MB,0,0B,YES,KEEP,Content-identical
69,Layer-Batch-1.0.1.zxp,/Users/steven/Pictures/Adobe/Photoshop-Addon/layer-batch-processing-kit-2023-11-27-05-35-01-utc/Layer-Batch-1.0.1.zxp,/Users/steven/Pictures/Adobe/Photoshop-Addon/layer-batch-processing-kit-2023-11-27-05-35-01-utc,584837,571.13KB,518107ed1fbf706f6a576dafe4165631,2,1169674,1.12MB,584837,571.13KB,NO,DELETE (if identical),Content-identical
70,Social Fixer for Facebook.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/Social Fixer for Facebook.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,583658,569.98KB,a01987cd2b57e5c09650fb679bacfe71,2,1167316,1.11MB,0,0B,YES,KEEP,Content-identical
70,Social Fixer for Facebook.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/Social Fixer for Facebook.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,583658,569.98KB,a01987cd2b57e5c09650fb679bacfe71,2,1167316,1.11MB,583658,569.98KB,NO,DELETE (if identical),Content-identical
71,RichDadArt.png,/Users/steven/Pictures/RichDadArt.png,/Users/steven/Pictures,366208,357.62KB,eb75b298642d04715154433a12da9a41,3,1098624,1.05MB,0,0B,YES,KEEP,"Content-identical, different names"
71,RichDadClub.png,/Users/steven/Pictures/RichDadClub.png,/Users/steven/Pictures,366208,357.62KB,eb75b298642d04715154433a12da9a41,3,1098624,1.05MB,732416,715.25KB,NO,DELETE (if identical),"Content-identical, different names"
