original_path,new_path,category,status
snippets.html,organized/galleries/snippets.html,galleries,moved
example01_editor.html,organized/other/example01_editor.html,other,moved
assistant-here-s-a-formatted-and-improved-version-of-your-query-focusing-on-clarity-organization-and-readability-7d38c827.html,organized/exports/assistant-here-s-a-formatted-and-improved-version-of-your-query-focusing-on-clarity-organization-and-readability-7d38c827.html,exports,moved
Hystorectomyte.html,organized/ai-prompts/Hystorectomyte.html,ai-prompts,moved
complete_comparison.html,organized/other/complete_comparison.html,other,moved
detect_gpt.html,organized/other/detect_gpt.html,other,moved
hyperparameter_tuning.html,organized/other/hyperparameter_tuning.html,other,moved
splitting_methods.html,organized/ai-prompts/splitting_methods.html,ai-prompts,moved
prompt_3cc9a6be1717416e8fb2a2bddff7ace9.html,organized/ai-prompts/prompt_3cc9a6be1717416e8fb2a2bddff7ace9.html,ai-prompts,moved
dall_gallery.html,organized/galleries/dall_gallery.html,galleries,moved
Convergence_Mathematical_Harmony_Cosmic_Com.html,organized/other/Convergence_Mathematical_Harmony_Cosmic_Com.html,other,moved
Automated_Python_Script_Classification_System_2.html,organized/exports/Automated_Python_Script_Classification_System_2.html,exports,moved
creative-portfolio-analysis.html,organized/other/creative-portfolio-analysis.html,other,moved
mocky_1.html,organized/exports/mocky_1.html,exports,moved
gitignore_Project_Title_1.html,organized/exports/gitignore_Project_Title_1.html,exports,moved
dallemod.html,organized/ai-prompts/dallemod.html,ai-prompts,moved
Actions_2.html,organized/exports/Actions_2.html,exports,moved
spreads.html,organized/other/spreads.html,other,moved
python_clean.html,organized/exports/python_clean.html,exports,moved
Directory_containing_TIFF_files.html,organized/exports/Directory_containing_TIFF_files.html,exports,moved
time_machine.html,organized/other/time_machine.html,other,moved
social_media.html,organized/other/social_media.html,other,moved
multimedia_framework.html,organized/exports/multimedia_framework.html,exports,moved
what_would_you_suggest_for_scanning_images_in_multiple_directories_httpsdupeguru.voltaicideas.nethelpenpreferences.html,organized/galleries/what_would_you_suggest_for_scanning_images_in_multiple_directories_httpsdupeguru.voltaicideas.nethelpenpreferences.html,galleries,moved
what_phi.html,organized/templates/what_phi.html,templates,moved
remusic_lyrics.html,organized/exports/remusic_lyrics.html,exports,moved
directory-containing-tiff-files-781837ce.html,organized/exports/directory-containing-tiff-files-781837ce.html,exports,moved
disco25-black.html,organized/ai-prompts/disco25-black.html,ai-prompts,moved
focus.html,organized/galleries/focus.html,galleries,moved
run_14.html,organized/other/run_14.html,other,moved
doc_automating.html,organized/other/doc_automating.html,other,moved
formatted_medium.html,organized/templates/formatted_medium.html,templates,moved
sort-analysis.html,organized/other/sort-analysis.html,other,moved
templates_tag.html,organized/templates/templates_tag.html,templates,moved
ChatGPT_Conversation.html,organized/exports/ChatGPT_Conversation.html,exports,moved
api_env.html,organized/other/api_env.html,other,moved
api_selector.html,organized/other/api_selector.html,other,moved
miniconda_environment.html,organized/other/miniconda_environment.html,other,moved
keep.html,organized/other/keep.html,other,moved
prompt_63fe27160f484af895bf6b97c93b91dc.html,organized/ai-prompts/prompt_63fe27160f484af895bf6b97c93b91dc.html,ai-prompts,moved
test-leo.html,organized/templates/test-leo.html,templates,moved
directory-containing-tiff-files-e43de009.html,organized/exports/directory-containing-tiff-files-e43de009.html,exports,moved
avatararts-landing.html,organized/other/avatararts-landing.html,other,moved
145eef247bfb46b6_cli.html,organized/other/145eef247bfb46b6_cli.html,other,moved
unscreen_com.html,organized/other/unscreen_com.html,other,moved
inprogress.html,organized/ai-prompts/inprogress.html,ai-prompts,moved
numpy.html,organized/templates/numpy.html,templates,moved
Rearranging_Columns_Trivia_Table_Claude.html,organized/ai-prompts/Rearranging_Columns_Trivia_Table_Claude.html,ai-prompts,moved
usage.html,organized/other/usage.html,other,moved
deepseek_multimedia.html,organized/exports/deepseek_multimedia.html,exports,moved
Python_Prof_Skills_Review.html,organized/other/Python_Prof_Skills_Review.html,other,moved
clipboard_master_navigation.html,organized/projects/clipboard_master_navigation.html,projects,moved
research_report.html,organized/other/research_report.html,other,moved
deep-dive-professional-analysis.html,organized/other/deep-dive-professional-analysis.html,other,moved
perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-f258e19c.html,organized/galleries/perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-f258e19c.html,galleries,moved
13-5-15-Lyrics_Extraction_Assistance.html,organized/exports/13-5-15-Lyrics_Extraction_Assistance.html,exports,moved
generate_layouts.html,organized/other/generate_layouts.html,other,moved
matlib.html,organized/other/matlib.html,other,moved
dotenv_npm.html,organized/exports/dotenv_npm.html,exports,moved
sean_combs.html,organized/exports/sean_combs.html,exports,moved
topaz_photo.html,organized/galleries/topaz_photo.html,galleries,moved
regression.html,organized/templates/regression.html,templates,moved
example16-i18n.html,organized/other/example16-i18n.html,other,moved
Sheet1.html,organized/other/Sheet1.html,other,moved
Certainly!_Here_is_the_updated_README_2.html,organized/exports/Certainly!_Here_is_the_updated_README_2.html,exports,moved
macos_termiinal.html,organized/exports/macos_termiinal.html,exports,moved
Text_to_Image_AI_Model_Catalog.html,organized/galleries/Text_to_Image_AI_Model_Catalog.html,galleries,moved
AvatarArts_2.html,organized/exports/AvatarArts_2.html,exports,moved
f0e24b7f04f99860_gemini.html,organized/other/f0e24b7f04f99860_gemini.html,other,moved
brandmark_2369b0e993784c3aa3c30e7f.html,organized/other/brandmark_2369b0e993784c3aa3c30e7f.html,other,moved
apply_improvements_1.html,organized/projects/apply_improvements_1.html,projects,moved
retrieve_the.html,organized/exports/retrieve_the.html,exports,moved
c7190001d691c053_generators.html,organized/other/c7190001d691c053_generators.html,other,moved
Spectacular_Adventure_Elsweyr_Claude.html,organized/ai-prompts/Spectacular_Adventure_Elsweyr_Claude.html,ai-prompts,moved
WILLOW_WHISPERS_EPIC_Claude.html,organized/ai-prompts/WILLOW_WHISPERS_EPIC_Claude.html,ai-prompts,moved
ORGANIZED_CONTENT_ANALYSIS_REPORT.html,organized/other/ORGANIZED_CONTENT_ANALYSIS_REPORT.html,other,moved
hermite.html,organized/templates/hermite.html,templates,moved
prompt_864ed06224d44cc990290006f69493c0.html,organized/ai-prompts/prompt_864ed06224d44cc990290006f69493c0.html,ai-prompts,moved
site.html,organized/ai-prompts/site.html,ai-prompts,moved
example17-placeholder.html,organized/other/example17-placeholder.html,other,moved
Move_images_by_creation.html,organized/ai-prompts/Move_images_by_creation.html,ai-prompts,moved
because_even.html,organized/exports/because_even.html,exports,moved
House_with_Water_Treasure.html,organized/ai-prompts/House_with_Water_Treasure.html,ai-prompts,moved
clean_analysis.html,organized/projects/clean_analysis.html,projects,moved
chat_f04380f5-3abb-44df-8fcc-6cbb9e235358_analysis.html,organized/exports/chat_f04380f5-3abb-44df-8fcc-6cbb9e235358_analysis.html,exports,moved
USER_2.html,organized/galleries/USER_2.html,galleries,moved
QuantumAuTomAiTon-quantumforgelabs_2.html,organized/exports/QuantumAuTomAiTon-quantumforgelabs_2.html,exports,moved
memento_mori.html,organized/ai-prompts/memento_mori.html,ai-prompts,moved
xmas.html,organized/other/xmas.html,other,moved
valentin_chretien.html,organized/other/valentin_chretien.html,other,moved
vision_prompt.html,organized/ai-prompts/vision_prompt.html,ai-prompts,moved
🌩️_American_Disaster_Project_2025_Unveiled!_⚡️_#Mu_e0fe3f909e8040c2957328e6c499b79b.html,organized/projects/🌩️_American_Disaster_Project_2025_Unveiled!_⚡️_#Mu_e0fe3f909e8040c2957328e6c499b79b.html,projects,moved
Ai-QuantumF-Profile-Resume.html,organized/other/Ai-QuantumF-Profile-Resume.html,other,moved
palette_15936221d8b2813786cdec9c1a06a448.html,organized/other/palette_15936221d8b2813786cdec9c1a06a448.html,other,moved
Key_Improvements_and_Points_to_Note_2.html,organized/exports/Key_Improvements_and_Points_to_Note_2.html,exports,moved
GOVERNANCE_2.html,organized/exports/GOVERNANCE_2.html,exports,moved
split_large.html,organized/ai-prompts/split_large.html,ai-prompts,moved
Connecting_to_Google_Drive_API_2.html,organized/exports/Connecting_to_Google_Drive_API_2.html,exports,moved
Enhancements_for_JavaScript_Search_Interface.html,organized/exports/Enhancements_for_JavaScript_Search_Interface.html,exports,moved
cursor.html,organized/exports/cursor.html,exports,moved
professional_seo.html,organized/other/professional_seo.html,other,moved
SEO_Analytics_Dashboard.html,organized/projects/SEO_Analytics_Dashboard.html,projects,moved
hovercard.html,organized/projects/hovercard.html,projects,moved
ayahuasca_spiritual.html,organized/other/ayahuasca_spiritual.html,other,moved
copy-files-preserving-structure-08700207.html,organized/exports/copy-files-preserving-structure-08700207.html,exports,moved
sEOptimization-profession.html,organized/ai-prompts/sEOptimization-profession.html,ai-prompts,moved
nostalgia_photo.html,organized/galleries/nostalgia_photo.html,galleries,moved
example11_editor.html,organized/other/example11_editor.html,other,moved
myd045103.html,organized/other/myd045103.html,other,moved
instagram-bot-with-instapy-a003b074.html,organized/exports/instagram-bot-with-instapy-a003b074.html,exports,moved
covers.html,organized/galleries/covers.html,galleries,moved
pomodoro_timer.html,organized/other/pomodoro_timer.html,other,moved
privacy.html,organized/templates/privacy.html,templates,moved
recfunctions.html,organized/other/recfunctions.html,other,moved
directory-containing-tiff-files-9891c421.html,organized/exports/directory-containing-tiff-files-9891c421.html,exports,moved
directory-containing-tiff-files-ab2e6919.html,organized/exports/directory-containing-tiff-files-ab2e6919.html,exports,moved
a-structured-image-that-capture-the-essence-of-e-and-focusing-on-powerful-visuals-symbolic-typography-and-a-deep-immersive-st-a8f3fc62.html,organized/galleries/a-structured-image-that-capture-the-essence-of-e-and-focusing-on-powerful-visuals-symbolic-typography-and-a-deep-immersive-st-a8f3fc62.html,galleries,moved
perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-c6142e05.html,organized/galleries/perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-c6142e05.html,galleries,moved
best-trending-printify-ai-c60cdbb1.html,organized/exports/best-trending-printify-ai-c60cdbb1.html,exports,moved
deepseek-infinite-canvas-cosmic-ai-and-creative-exploration-total-tokens-663246-285070c5.html,organized/exports/deepseek-infinite-canvas-cosmic-ai-and-creative-exploration-total-tokens-663246-285070c5.html,exports,moved
downloads_analysis.html,organized/exports/downloads_analysis.html,exports,moved
catchy_shorts.html,organized/ai-prompts/catchy_shorts.html,ai-prompts,moved
here-s-the-updated-openapi-schema-for-the-youtube-shorts-content-generator-api-that-incorporates-the-detailed-narrative-script-and-instruc-ceb42a01.html,organized/exports/here-s-the-updated-openapi-schema-for-the-youtube-shorts-content-generator-api-that-incorporates-the-detailed-narrative-script-and-instruc-ceb42a01.html,exports,moved
Shorts2024_(1)_17036221d8b280309cd8c8b8309c1f25.html,organized/other/Shorts2024_(1)_17036221d8b280309cd8c8b8309c1f25.html,other,moved
tesla.html,organized/other/tesla.html,other,moved
Mythical_Items_Creation_Continued-2025-05-01.html,organized/ai-prompts/Mythical_Items_Creation_Continued-2025-05-01.html,ai-prompts,moved
storyprompt.html,organized/ai-prompts/storyprompt.html,ai-prompts,moved
creating-a-shortcut-in-vscode-to-switch-between-the-terminal-and-editor-687b2230.html,organized/exports/creating-a-shortcut-in-vscode-to-switch-between-the-terminal-and-editor-687b2230.html,exports,moved
mysterious_dancer.html,organized/other/mysterious_dancer.html,other,moved
top_2_5_analytics_2.html,organized/exports/top_2_5_analytics_2.html,exports,moved
fun_tools.html,organized/other/fun_tools.html,other,moved
landen_danyluk.html,organized/other/landen_danyluk.html,other,moved
processing_scripts.html,organized/galleries/processing_scripts.html,galleries,moved
sun3.html,organized/galleries/sun3.html,galleries,moved
shape.html,organized/other/shape.html,other,moved
array_utils.html,organized/templates/array_utils.html,templates,moved
Project_2025_Quiz_Creation_1.html,organized/ai-prompts/Project_2025_Quiz_Creation_1.html,ai-prompts,moved
Drive_Link_UUpgrade_2.html,organized/exports/Drive_Link_UUpgrade_2.html,exports,moved
Automated_Image_Gallery_Creation.html,organized/ai-prompts/Automated_Image_Gallery_Creation.html,ai-prompts,moved
video_tools.html,organized/other/video_tools.html,other,moved
Prompts_15436221d8b281b592a2c0cbf6b11905.html,organized/ai-prompts/Prompts_15436221d8b281b592a2c0cbf6b11905.html,ai-prompts,moved
gptupdate_with.html,organized/exports/gptupdate_with.html,exports,moved
assistant_f4f970613506438e98bb514e82b0c037.html,organized/other/assistant_f4f970613506438e98bb514e82b0c037.html,other,moved
run_22.html,organized/other/run_22.html,other,moved
funny_gingerbread.html,organized/other/funny_gingerbread.html,other,moved
Shadowstrike_Emerges_from_Shadows.html,organized/ai-prompts/Shadowstrike_Emerges_from_Shadows.html,ai-prompts,moved
DAD_Jokes_Periodic_Revamp.html,organized/ai-prompts/DAD_Jokes_Periodic_Revamp.html,ai-prompts,moved
Hecate_and_Salome_Unite.html,organized/ai-prompts/Hecate_and_Salome_Unite.html,ai-prompts,moved
view_zip.html,organized/other/view_zip.html,other,moved
updated-narrative-script-with-new-section-307fa3ce.html,organized/exports/updated-narrative-script-with-new-section-307fa3ce.html,exports,moved
zombot_typo.html,organized/exports/zombot_typo.html,exports,moved
duino_code.html,organized/other/duino_code.html,other,moved
Vision_Image_Prompt_Generator.html,organized/ai-prompts/Vision_Image_Prompt_Generator.html,ai-prompts,moved
markdown_for.html,organized/exports/markdown_for.html,exports,moved
gallary_javascript.html,organized/ai-prompts/gallary_javascript.html,ai-prompts,moved
digital_ecosystem_analysis.html,organized/projects/digital_ecosystem_analysis.html,projects,moved
chat.html,organized/exports/chat.html,exports,moved
scripts_88c6581905a843a39ef4f721e3259b0c.html,organized/other/scripts_88c6581905a843a39ef4f721e3259b0c.html,other,moved
scan_images_individual_12_1.html,organized/galleries/scan_images_individual_12_1.html,galleries,moved
wonder_dynamics.html,organized/other/wonder_dynamics.html,other,moved
james_mulholland.html,organized/other/james_mulholland.html,other,moved
aGPT-all.html,organized/exports/aGPT-all.html,exports,moved
re-size.html,organized/other/re-size.html,other,moved
advanced_organizer_1.html,organized/other/advanced_organizer_1.html,other,moved
zombot-index_masonry.html,organized/galleries/zombot-index_masonry.html,galleries,moved
documents_analysis.html,organized/projects/documents_analysis.html,projects,moved
not_grinch.html,organized/other/not_grinch.html,other,moved
Updated_Narrative_Script_with_New_Section.html,organized/exports/Updated_Narrative_Script_with_New_Section.html,exports,moved
funny_sarcastic.html,organized/other/funny_sarcastic.html,other,moved
locations.html,organized/other/locations.html,other,moved
gear.html,organized/galleries/gear.html,galleries,moved
ridemountainpig.html,organized/other/ridemountainpig.html,other,moved
Scripty_1c3bd858f2cf4fa8adab3110a5ed146c.html,organized/exports/Scripty_1c3bd858f2cf4fa8adab3110a5ed146c.html,exports,moved
line.html,organized/exports/line.html,exports,moved
laguerre.html,organized/templates/laguerre.html,templates,moved
navigation.html,organized/other/navigation.html,other,moved
perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-a8eb31df.html,organized/galleries/perform-a-scan-in-picture-mode-with-a-specific-filter-hardness-a8eb31df.html,galleries,moved
leo.html,organized/galleries/leo.html,galleries,moved
tesla_trump.html,organized/other/tesla_trump.html,other,moved
chat_0dff79ec-b7a7-47f6-823b-8cd77a381496_analysis.html,organized/exports/chat_0dff79ec-b7a7-47f6-823b-8cd77a381496_analysis.html,exports,moved
prompt-for-the-source-directory-4dc5bca6.html,organized/ai-prompts/prompt-for-the-source-directory-4dc5bca6.html,ai-prompts,moved
wowto.html,organized/other/wowto.html,other,moved
