MD5,Size (bytes),File Path,Filename,Source,Mod Time,Total Copies,Wasted Space (bytes),Keep/Delete?
1f913ac2546df6c65fe1fd229ec04075,5281,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/gback.py,gback.py,source1,2025-11-01T03:06:49.168684,,,DELETE
2129516a6b2e26c2a380c703aa266a04,6093,/Users/steven/GitHub/02_media_processing/image_tools/imgg-test.py.backup,imgg-test.py.backup,source1,2025-11-01T03:04:34.099123,2,6093,KEEP
2129516a6b2e26c2a380c703aa266a04,6093,/Users/steven/GitHub/02_media_processing/image_tools/imgg-test 1.py.backup,imgg-test 1.py.backup,source1,2025-11-01T03:04:34.098543,,,DELETE
22049f56ce04212461be1385d02fc539,5991,/Users/steven/GitHub/AvaTarArTs-Suite/media/audio/mp3_colab.py,mp3_colab.py,source1,2025-11-01T03:06:48.681661,2,5991,KEEP
22049f56ce04212461be1385d02fc539,5991,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/audio/mp3.py,mp3.py,source1,2025-11-01T03:06:48.680336,,,DELETE
2225f0108b1c844b3c118648d74690ee,5067,/Users/steven/GitHub/mkdocs-material/src/plugins/meta/plugin.py,plugin.py,source1,2025-11-29T07:58:55.959749,2,5067,KEEP
2225f0108b1c844b3c118648d74690ee,5067,/Users/steven/GitHub/mkdocs-material/material/plugins/meta/plugin.py,plugin.py,source1,2025-11-29T07:58:53.689780,,,DELETE
22d5090dec3a3bf5e945d23cb593f2d5,7185,/Users/steven/GitHub/mkdocs-material/src/plugins/social/templates/default/invert.yml,invert.yml,source1,2025-11-29T07:58:55.966383,2,7185,KEEP
22d5090dec3a3bf5e945d23cb593f2d5,7185,/Users/steven/GitHub/mkdocs-material/material/plugins/social/templates/default/invert.yml,invert.yml,source1,2025-11-29T07:58:53.695219,,,DELETE
257244bca9aed2f52a19955830713110,994,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/ToDo/__schema__/v1.0.0/task/update.json,update.json,source1,2025-11-29T05:22:52.654346,2,994,KEEP
257244bca9aed2f52a19955830713110,994,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/ToDo/__schema__/v1.0.0/task/create.json,create.json,source1,2025-11-29T05:22:52.654074,,,DELETE
25a27e5a5e8e8e5bcc04cbd570866ca0,6488,/Users/steven/GitHub/AvaTarArTs-Suite/media/video/youtube 3.py,youtube 3.py,source1,2025-11-01T03:06:49.208503,2,6488,KEEP
25a27e5a5e8e8e5bcc04cbd570866ca0,6488,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/youtube 2.py,youtube 2.py,source1,2025-11-01T03:06:49.207799,,,DELETE
27a33fbdb09221c12c14172348b0d942,1279,/Users/steven/GitHub/whisper.cpp/tests/librispeech/normalizers/LICENSE,LICENSE,source1,2025-11-27T05:23:44.332205,2,1279,KEEP
27a33fbdb09221c12c14172348b0d942,1279,/Users/steven/GitHub/whisper.cpp/tests/earnings21/normalizers/LICENSE,LICENSE,source1,2025-11-27T05:23:44.329784,,,DELETE
27b4b42c0722fdd007697376e36aaa4a,19119,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Aws/S3/V2/FileDescription.ts,FileDescription.ts,source1,2025-11-29T05:22:51.711468,2,19119,KEEP
27b4b42c0722fdd007697376e36aaa4a,19119,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Aws/S3/V1/FileDescription.ts,FileDescription.ts,source1,2025-11-29T05:22:51.709013,,,DELETE
27b669384c62d16e43acfbee4cb750f1,1456,/Users/steven/GitHub/mkdocs-material/src/plugins/social/templates/__init__.py,__init__.py,source1,2025-11-29T07:58:55.965853,2,1456,KEEP
27b669384c62d16e43acfbee4cb750f1,1456,/Users/steven/GitHub/mkdocs-material/material/plugins/social/templates/__init__.py,__init__.py,source1,2025-11-29T07:58:53.694573,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/organize_albums 7.py,organize_albums 7.py,source1,2025-11-01T03:06:49.000640,8,47068,KEEP
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 6.py,organize_albums 6.py,source1,2025-11-01T03:06:48.999835,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 5.py,organize_albums 5.py,source1,2025-11-01T03:06:48.999044,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 17.py,organize_albums 17.py,source1,2025-11-01T03:06:48.997421,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 16.py,organize_albums 16.py,source1,2025-11-01T03:06:48.996645,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 15.py,organize_albums 15.py,source1,2025-11-01T03:06:48.995799,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 13.py,organize_albums 13.py,source1,2025-11-01T03:06:48.993788,,,DELETE
27c0fb7529321860bb6c229fba2d77d6,6724,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/organize_albums 12.py,organize_albums 12.py,source1,2025-11-01T03:06:48.992430,,,DELETE
295b45a48ff96514ae0bca91af2276d5,193,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/S3/__schema__/v1.0.0/bucket/getAll.json,getAll.json,source1,2025-11-29T05:22:52.869802,2,193,KEEP
295b45a48ff96514ae0bca91af2276d5,193,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Aws/S3/__schema__/v2.0.0/bucket/getAll.json,getAll.json,source1,2025-11-29T05:22:51.714001,,,DELETE
29b03face01b8ccf7c21acbf2f91945c,256,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/Outlook/__schema__/v2.0.0/message/sendAndWait.json,sendAndWait.json,source1,2025-11-29T05:22:52.573447,4,768,KEEP
29b03face01b8ccf7c21acbf2f91945c,256,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Gmail/__schema__/v2.1.0/message/sendAndWait.json,sendAndWait.json,source1,2025-11-29T05:22:52.294293,,,DELETE
29b03face01b8ccf7c21acbf2f91945c,256,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/EmailSend/__schema__/v2.1.0/email/sendAndWait.json,sendAndWait.json,source1,2025-11-29T05:22:52.138261,,,DELETE
29b03face01b8ccf7c21acbf2f91945c,256,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Discord/__schema__/v2.0.0/message/sendAndWait.json,sendAndWait.json,source1,2025-11-29T05:22:52.093614,,,DELETE
29c3a726cfbbe4e70607b107746f3882,2385,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Webhook/webhook.dark.svg,webhook.dark.svg,source1,2025-11-29T05:22:53.193286,2,2385,KEEP
29c3a726cfbbe4e70607b107746f3882,2385,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/RespondToWebhook/webhook.dark.svg,webhook.dark.svg,source1,2025-11-29T05:22:52.863245,,,DELETE
2a5706edcf5767466a756ffc7a7928e8,4502,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/config_20250430201608.py,config_20250430201608.py,source1,2025-11-01T03:07:13.037805,2,4502,KEEP
2a5706edcf5767466a756ffc7a7928e8,4502,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/config_20250430201612.py,config_20250430201612.py,source1,2025-11-01T03:07:13.001647,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/task/create.json,create.json,source1,2025-11-29T05:22:52.891787,10,1683,KEEP
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/opportunity/create.json,create.json,source1,2025-11-29T05:22:52.890402,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/lead/create.json,create.json,source1,2025-11-29T05:22:52.889497,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/lead/addToCampaign.json,addToCampaign.json,source1,2025-11-29T05:22:52.889388,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/lead/addNote.json,addNote.json,source1,2025-11-29T05:22:52.889258,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/document/upload.json,upload.json,source1,2025-11-29T05:22:52.888601,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/contact/create.json,create.json,source1,2025-11-29T05:22:52.885699,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/case/create.json,create.json,source1,2025-11-29T05:22:52.884878,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/account/create.json,create.json,source1,2025-11-29T05:22:52.883628,,,DELETE
2a59b4f64ca9f12fa725e88e16712b13,187,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Drive/__schema__/v3.0.0/file/deleteFile.json,deleteFile.json,source1,2025-11-29T05:22:52.252949,,,DELETE
2aae01a63a36d8a4ce21b27c0c0f9636,37130,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/quality_tools/advanced_quality_enhancer.py,advanced_quality_enhancer.py,source1,2025-11-01T03:07:13.177132,2,37130,KEEP
2aae01a63a36d8a4ce21b27c0c0f9636,37130,/Users/steven/GitHub/AvaTarArTs-Suite/core/shared_libs/advanced_quality_enhancer.py,advanced_quality_enhancer.py,source1,2025-11-01T03:06:46.167338,,,DELETE
2b94b555fceb517b5901e26d8addb7d0,5668,/Users/steven/GitHub/02_media_processing/audio_tools/speech.py.backup,speech.py.backup,source1,2025-11-01T03:04:33.956122,2,5668,KEEP
2b94b555fceb517b5901e26d8addb7d0,5668,/Users/steven/GitHub/02_media_processing/audio_tools/speech--.py.backup,speech--.py.backup,source1,2025-11-01T03:04:33.955778,,,DELETE
2c13d460ba410c9eeb67915c48bf3629,57,/Users/steven/GitHub/n8n/packages/workflow/test/fixtures/WorkflowDataProxy/pindata_run.json,pindata_run.json,source1,2025-11-29T05:22:53.506710,2,57,KEEP
2c13d460ba410c9eeb67915c48bf3629,57,/Users/steven/GitHub/n8n/packages/workflow/test/fixtures/WorkflowDataProxy/agentInfo_run.json,agentInfo_run.json,source1,2025-11-29T05:22:53.502010,,,DELETE
2ca3c964bb9e58d32165cee07de1e87f,1656,/Users/steven/GitHub/mkdocs-material/src/plugins/info/config.py,config.py,source1,2025-11-29T07:58:55.958497,2,1656,KEEP
2ca3c964bb9e58d32165cee07de1e87f,1656,/Users/steven/GitHub/mkdocs-material/material/plugins/info/config.py,config.py,source1,2025-11-29T07:58:53.688594,,,DELETE
2d4281e14b29ffc3b3e6dc379678033e,6892,/Users/steven/GitHub/02_media_processing/image_tools/imgconvert_colab.py.backup,imgconvert_colab.py.backup,source1,2025-11-01T03:04:34.097934,3,13784,KEEP
2d4281e14b29ffc3b3e6dc379678033e,6892,/Users/steven/GitHub/02_media_processing/image_tools/imgconvert_colab copy.py.backup,imgconvert_colab copy.py.backup,source1,2025-11-01T03:04:34.097404,,,DELETE
2d4281e14b29ffc3b3e6dc379678033e,6892,/Users/steven/GitHub/02_media_processing/image_tools/imgconvert copy.py.backup,imgconvert copy.py.backup,source1,2025-11-01T03:04:34.096318,,,DELETE
2d96dab712ef266a7a02c4bacde3ee2d,46666,/Users/steven/GitHub/mkdocs-material/src/plugins/social/plugin.py,plugin.py,source1,2025-11-29T07:58:55.965660,2,46666,KEEP
2d96dab712ef266a7a02c4bacde3ee2d,46666,/Users/steven/GitHub/mkdocs-material/material/plugins/social/plugin.py,plugin.py,source1,2025-11-29T07:58:53.694337,,,DELETE
2fde7ba1932f88111fa4ab95ef7b64b7,11290,/Users/steven/GitHub/mkdocs-material/src/overrides/hooks/shortcodes.py,shortcodes.py,source1,2025-11-29T07:58:55.954166,2,11290,KEEP
2fde7ba1932f88111fa4ab95ef7b64b7,11290,/Users/steven/GitHub/mkdocs-material/material/overrides/hooks/shortcodes.py,shortcodes.py,source1,2025-11-29T07:58:53.683654,,,DELETE
307c1eea2a9b3ce6175b08963f65688f,28165,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/monitoring_tools/quality_monitor.py,quality_monitor.py,source1,2025-11-01T03:07:13.163650,2,28165,KEEP
307c1eea2a9b3ce6175b08963f65688f,28165,/Users/steven/GitHub/AvaTarArTs-Suite/core/shared_libs/quality_monitor.py,quality_monitor.py,source1,2025-11-01T03:06:46.195546,,,DELETE
30bfed9129512870c92a3d3dd88c5fe5,374,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/S3/__schema__/v1.0.0/file/getAll.json,getAll.json,source1,2025-11-29T05:22:52.871671,2,374,KEEP
30bfed9129512870c92a3d3dd88c5fe5,374,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/S3/__schema__/v1.0.0/bucket/search.json,search.json,source1,2025-11-29T05:22:52.870095,,,DELETE
30c45e4f56922456ecb01add6606e70d,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Splunk/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:53.001902,5,360,KEEP
30c45e4f56922456ecb01add6606e70d,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/Outlook/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:52.604778,,,DELETE
30c45e4f56922456ecb01add6606e70d,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/Excel/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:52.549569,,,DELETE
30c45e4f56922456ecb01add6606e70d,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/BigQuery/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:52.231008,,,DELETE
30c45e4f56922456ecb01add6606e70d,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/Analytics/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:52.226080,,,DELETE
31b05908097e9724237f74f3b45ba87d,352078,/Users/steven/GitHub/whisper.cpp/samples/jfk.wav,jfk.wav,source1,2025-11-27T05:23:44.321247,2,352078,KEEP
31b05908097e9724237f74f3b45ba87d,352078,/Users/steven/GitHub/whisper.cpp/bindings/go/samples/jfk.wav,jfk.wav,source1,2025-11-27T05:23:43.983149,,,DELETE
31c09c12e6f33e012a57e6d2b951d408,730,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vector_store/VectorStoreMongoDBAtlas/mongodb.svg,mongodb.svg,source1,2025-11-29T05:22:50.222465,2,730,KEEP
31c09c12e6f33e012a57e6d2b951d408,730,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/memory/MemoryMongoDbChat/mongodb.svg,mongodb.svg,source1,2025-11-29T05:22:50.197069,,,DELETE
329bc9f4fc51920e3ac68689bed823b0,4522,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/config 5.py,config 5.py,source1,2025-11-01T03:07:13.080866,2,4522,KEEP
329bc9f4fc51920e3ac68689bed823b0,4522,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/config_20250329125101.py,config_20250329125101.py,source1,2025-11-01T03:07:13.046692,,,DELETE
32e47984f34bc24c797224238b34c9d4,203335,/Users/steven/GitHub/AvaTarArTs-Suite/utilities/system/cleanup/vids-09-05-11:11.csv,vids-09-05-11:11.csv,source1,2025-11-01T03:06:53.141647,2,203335,KEEP
32e47984f34bc24c797224238b34c9d4,203335,/Users/steven/GitHub/AvaTarArTs-Suite/utilities/system/cleanup/vids-09-05-11:18.csv,vids-09-05-11:18.csv,source1,2025-11-01T03:06:52.872896,,,DELETE
3377939ed632338bafaf0f538438233a,7901,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/public/static/n8n-logo.png,n8n-logo.png,source1,2025-11-29T05:22:50.847102,2,7901,KEEP
3377939ed632338bafaf0f538438233a,7901,/Users/steven/GitHub/n8n/assets/n8n-logo.png,n8n-logo.png,source1,2025-11-29T05:22:49.903081,,,DELETE
33aa98d4c55db69bcaeb7bbdd65c51f4,6839,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/8mb.py,8mb.py,source1,2025-11-01T03:06:48.751660,2,6839,KEEP
33aa98d4c55db69bcaeb7bbdd65c51f4,6839,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/8mb (2).py,8mb (2).py,source1,2025-11-01T03:06:48.750352,,,DELETE
33bb184e238f06bb228a05f6dd41c47c,56128,/Users/steven/GitHub/whisper.cpp/tests/librispeech/normalizers/english.json,english.json,source1,2025-11-27T05:23:44.332685,2,56128,KEEP
33bb184e238f06bb228a05f6dd41c47c,56128,/Users/steven/GitHub/whisper.cpp/tests/earnings21/normalizers/english.json,english.json,source1,2025-11-27T05:23:44.330451,,,DELETE
34104d04bd6f45c2a0030eac13a4de95,5671,/Users/steven/GitHub/AvaTarArTs-Suite/media/video/my_copy_utils.py,my_copy_utils.py,source1,2025-11-01T03:06:49.181329,3,11342,KEEP
34104d04bd6f45c2a0030eac13a4de95,5671,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/my_copy.py,my_copy.py,source1,2025-11-01T03:06:49.180301,,,DELETE
34104d04bd6f45c2a0030eac13a4de95,5671,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/video/copy_images.py,copy_images.py,source1,2025-11-01T03:06:49.155803,,,DELETE
3434984ae2948e51a8cf0d97a4eeb312,2535,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/Ollama/ollama.svg,ollama.svg,source1,2025-11-29T05:22:50.251344,4,7605,KEEP
3434984ae2948e51a8cf0d97a4eeb312,2535,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMOllama/ollama.svg,ollama.svg,source1,2025-11-29T05:22:50.178071,,,DELETE
3434984ae2948e51a8cf0d97a4eeb312,2535,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMChatOllama/ollama.svg,ollama.svg,source1,2025-11-29T05:22:50.173695,,,DELETE
3434984ae2948e51a8cf0d97a4eeb312,2535,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsOllama/ollama.svg,ollama.svg,source1,2025-11-29T05:22:50.170769,,,DELETE
35bbd154971d7703faafaa653e021faf,7185,/Users/steven/GitHub/mkdocs-material/src/plugins/social/templates/default.yml,default.yml,source1,2025-11-29T07:58:55.965976,2,7185,KEEP
35bbd154971d7703faafaa653e021faf,7185,/Users/steven/GitHub/mkdocs-material/material/plugins/social/templates/default.yml,default.yml,source1,2025-11-29T07:58:53.694739,,,DELETE
35fba5dd468e8bf23e68ad7fe379270e,1510,/Users/steven/GitHub/n8n/packages/cli/test/integration/task-runners/task-runner-server.test.ts,task-runner-server.test.ts,source1,2025-11-29T05:22:50.545824,2,1510,KEEP
35fba5dd468e8bf23e68ad7fe379270e,1510,/Users/steven/GitHub/n8n/packages/cli/test/integration/task-runners/task-broker-server.test.ts,task-broker-server.test.ts,source1,2025-11-29T05:22:50.544865,,,DELETE
3682cfe98e5f60429791c14a1f412800,2009,/Users/steven/GitHub/aider/aider/queries/tree-sitter-languages/ocaml_interface-tags.scm,ocaml_interface-tags.scm,source1,2025-11-27T06:13:46.673574,2,2009,KEEP
3682cfe98e5f60429791c14a1f412800,2009,/Users/steven/GitHub/aider/aider/queries/tree-sitter-language-pack/ocaml_interface-tags.scm,ocaml_interface-tags.scm,source1,2025-11-27T06:13:46.667864,,,DELETE
3693625583dddee1c4b039e8fcc0236d,18499,/Users/steven/GitHub/02_media_processing/image_tools/youtube_dl_echo.py.backup,youtube_dl_echo.py.backup,source1,2025-11-01T03:04:34.214448,3,36998,KEEP
3693625583dddee1c4b039e8fcc0236d,18499,/Users/steven/GitHub/02_media_processing/image_tools/youtube_dl_echo 3.py.backup,youtube_dl_echo 3.py.backup,source1,2025-11-01T03:04:34.213946,,,DELETE
3693625583dddee1c4b039e8fcc0236d,18499,/Users/steven/GitHub/02_media_processing/image_tools/youtube_dl_echo 2.py.backup,youtube_dl_echo 2.py.backup,source1,2025-11-01T03:04:34.213193,,,DELETE
370ef648333a78cf59e253f1322c6fdc,1870,/Users/steven/GitHub/mkdocs-material/src/templates/assets/images/favicon.png,favicon.png,source1,2025-11-29T07:58:55.972297,2,1870,KEEP
370ef648333a78cf59e253f1322c6fdc,1870,/Users/steven/GitHub/mkdocs-material/material/templates/assets/images/favicon.png,favicon.png,source1,2025-11-29T07:58:55.911633,,,DELETE
384d237c3eb035adbafa65ee40572611,6015,/Users/steven/GitHub/AvaTarArTs-Suite/data/file_organization/zip_inventory_to_csv.py,zip_inventory_to_csv.py,source1,2025-11-01T03:07:12.912358,2,6015,KEEP
384d237c3eb035adbafa65ee40572611,6015,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/data/file_organization/zip-t0-csv.py,zip-t0-csv.py,source1,2025-11-01T03:07:12.910327,,,DELETE
389fb0e61cf2453c1163aee169a29418,6330,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v2/actions/image/generate.operation.ts,generate.operation.ts,source1,2025-11-29T05:22:50.263201,2,6330,KEEP
389fb0e61cf2453c1163aee169a29418,6330,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v1/actions/image/generate.operation.ts,generate.operation.ts,source1,2025-11-29T05:22:50.259547,,,DELETE
38aef005a619dd814e2588858a18ae3f,909,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Linear/__schema__/v1.0.0/issue/update.json,update.json,source1,2025-11-29T05:22:52.451069,2,909,KEEP
38aef005a619dd814e2588858a18ae3f,909,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Linear/__schema__/v1.0.0/issue/get.json,get.json,source1,2025-11-29T05:22:52.450769,,,DELETE
38d2a0ce58d792358645cf45ed4c47b4,4897,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/public/static/google-auth/disabled.png,disabled.png,source1,2025-11-29T05:22:50.844164,2,4897,KEEP
38d2a0ce58d792358645cf45ed4c47b4,4897,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/public/static/google-auth/disabled.dark.png,disabled.dark.png,source1,2025-11-29T05:22:50.843814,,,DELETE
